transacao_id,cliente_id,tipo_transacao,valor_kz,data_transacao,canal,status,provincia,tipo_conta
TXN003840,CLI0167,Pagamento de Empréstimo,102205.95,2023-07-06 13:15:27,Balcão,Pendente,Benguela,Jovem
TXN000816,CLI0053,Levantamento,27428.95,2024-05-11 02:51:36,ATM,Aprovada,Cabinda,Poupança
TXN004204,CLI0172,Recebimento de Salário,241306.38,2023-04-26 14:07:50,Balcão,Aprovada,Cabinda,Jovem
TXN000790,CLI0091,Recebimento de Salário,202355.6,2023-05-20 17:39:28,Balcão,Aprovada,Lubango,Corrente
TXN004000,CLI0085,Transferência,180653.27,2024-07-14 02:09:27,Balcão,Aprovada,Uíge,Empresarial
TXN000772,CLI0159,Levantamento,162581.33,2023-03-11 14:58:20,Balcão,Aprovada,Uíge,Empresarial
TXN003852,CLI0081,Pagamento de Renda,156575.25,2024-07-10 23:14:22,ATM,Recusada,Uíge,Empresarial
TXN001181,cli0156,Levantamento,203372.07,2023-10-20 11:37:29,App Mobile,Aprovada,Benguela,Jovem
TXN002154,CLI0006,RECARGA DE TELEMÓVEL,22046.99,2023-02-08 13:09:39,Internet Banking,Pendente,Uíge,Corrente
TXN003007,CLI0099,Pagamento de Electricidade,34361.33,2024-12-18 15:16:29,Agente Bancário,Recusada,Huambo,Empresarial
TXN004562,CLI0049,Recarga de Telemóvel,212808.71,2023-10-07 14:53:17,App Mobile,Aprovada,Saurimo,Poupança
TXN003757,CLI0131,Recebimento de Salário,22892.52,2024-01-14 16:39:30,ATM,Pendente,Sumbe,Empresarial
TXN004429,CLI0172,Compra com Cartão,80667.52,13/06/2024 10:13,Agente Bancário,Aprovada,Cabinda,Jovem
TXN003489,CLI0139,Pagamento de Renda,218688.64,2023-01-11 13:43:36,App Mobile,Aprovada,Kuito,Poupança
TXN004086,CLI0034,Pagamento de Electricidade,82746.34,2024-09-27 08:22:03,ATM,Recusada,Huambo,Empresarial
TXN000032,CLI0069,Levantamento,150812.1,2023-12-01 11:05:56,Internet Banking,Aprovada,Uíge,Empresarial
TXN000619,CLI0177,Recarga de Telemóvel,6298.34,2024-03-31 21:38:09,App Mobile,Aprovada,Lubango,Poupança
TXN003159,CLI0010,Recebimento de Salário,19842.88,26/11/2023 21:44,App Mobile,Aprovada,Cabinda,Poupança
TXN001123,CLI0198,COMPRA COM CARTÃO,194550.94,2024-10-20 11:37:48,ATM,Aprovada,Uíge,Corrente
TXN002186,CLI0072,Transferência,11896.76,2024-03-16 12:20:27,Agente Bancário,Aprovada,Lubango,Jovem
TXN000013,CLI0100,Recebimento de Salário,13565.2,2024-04-09 09:24:01,App Mobile,Pendente,Saurimo,Empresarial
TXN003539,CLI0167,Pagamento de Renda,24381.63,2023-04-06 18:30:03,ATM,Recusada,Benguela,Jovem
TXN000545,CLI0107,Pagamento de Renda,139429.21,2023-06-12 16:06:46,App Mobile,Aprovada,Kuito,Empresarial
TXN002534,CLI0068,Pagamento de Electricidade,171600.67,2023-01-24 18:56:25,Internet Banking,Aprovada,Malanje,Jovem
TXN003934,CLI0200,Recarga de Telemóvel,31863.36,2023-11-02 16:14:03,App Mobile,Aprovada,Malanje,Empresarial
TXN004232,CLI0184,Pagamento de Electricidade,23614.76,2024-02-03 15:00:06,Internet Banking,Aprovada,Sumbe,Corrente
TXN001655,CLI0134,Levantamento,19227.56,2024-08-21 07:53:24,App Mobile,Aprovada,Sumbe,Jovem
TXN000994,CLI0084,Recarga de Telemóvel,199469.92,2023-06-04 22:03:26,Agente Bancário,Pendente,Kuito,Poupança
TXN000533,cli0185,Pagamento de Electricidade,146599.19,2023-07-17 22:56:18,App Mobile,Aprovada,Benguela,Jovem
TXN000484,CLI0111,Levantamento,213292.14,2023-09-02 07:48:30,Internet Banking,Aprovada,Huambo,Empresarial
TXN004818,CLI0146,Pagamento de Empréstimo,224392.36,2024-08-12 09:54:53,Agente Bancário,Recusada,Sumbe,Corrente
TXN003593,CLI0063,Pagamento de Renda,157138.17,27/08/2023 01:24,Internet Banking,Aprovada,Kuito,Corrente
TXN000745,CLI0114,Depósito,15470.2,2023-05-02 01:57:02,App Mobile,Aprovada,Malanje,Jovem
TXN002056,CLI0107,Levantamento,187123.44,2023-01-26 14:47:55,Internet Banking,Recusada,Kuito,Empresarial
TXN001907,CLI0177,Recarga de Telemóvel,173921.59,2024-01-11 09:45:40,App Mobile,Aprovada,Lubango,Poupança
TXN000206,CLI0021,Pagamento de Renda,78696.81,2023-05-18 08:14:35,App Mobile,Pendente,Huambo,Corrente
TXN000286,CLI0081,Recebimento de Salário,2925.94,2024-02-21 01:16:31,App Mobile,Recusada,Uíge,Empresarial
TXN003964,CLI0133,Pagamento de Electricidade,165821.7,2023-03-05 09:57:59,Balcão,Aprovada,Kuito,Jovem
TXN000129,CLI0035,Recebimento de Salário,164146.12,2024-11-04 10:56:18,Balcão,Aprovada,Benguela,Corrente
TXN004348,CLI0092,Transferência,22961.02,2023-03-08 05:21:48,Agente Bancário,Aprovada,Benguela,Poupança
TXN004072,CLI0020,Pagamento de Empréstimo,174831.03,2024-05-28 17:14:41,,Aprovada,Huambo,Jovem
TXN003914,CLI0061,Pagamento de Renda,221443.66,2024-02-17 22:22:41,Internet Banking,Recusada,Malanje,Poupança
TXN003884,CLI0006,Levantamento,199232.81,2023-07-19 05:27:46,Agente Bancário,Aprovada,Uíge,Corrente
TXN003282,CLI0020,Recebimento de Salário,44836.12,2024-11-10 12:25:13,App Mobile,Aprovada,Huambo,Jovem
TXN004544,CLI0068,Transferência,126756.66,2023-03-09 01:18:18,App Mobile,Aprovada,Malanje,Jovem
TXN001558,CLI0159,Compra com Cartão,85751.78,2024-09-24 20:20:17,Agente Bancário,Aprovada,Uíge,Empresarial
TXN004341,CLI0001,Recebimento de Salário,164676.75,2023-06-05 17:06:37,App Mobile,Aprovada,Malanje,Poupança
TXN004902,CLI0042,Transferência,161627.0,2024-12-27 05:55:35,Agente Bancário,Aprovada,Lubango,Corrente
TXN002650,CLI0110,Recarga de Telemóvel,123645.42,2023-05-25 04:34:15,Internet Banking,Aprovada,Kuito,Empresarial
TXN001118,CLI0162,Transferência,171172.36,2023-08-30 06:13:33,App Mobile,Pendente,Luanda,Empresarial
TXN003642,CLI0136,Compra com Cartão,90034.63,2023-01-20 00:57:10,Balcão,,Huambo,Empresarial
TXN003747,CLI0178,Compra com Cartão,45867.97,2024-09-03 22:23:56,App Mobile,Recusada,Saurimo,Poupança
TXN003349,CLI0037,Recarga de Telemóvel,171512.76,2024-07-02 02:19:12,Balcão,Aprovada,Huambo,Jovem
TXN003836,cli0200,Transferência,173907.45,2024-09-27 01:08:11,ATM,Aprovada,Malanje,Empresarial
TXN002149,CLI0035,Recebimento de Salário,179583.07,2024-03-20 03:30:30,App Mobile,Recusada,Benguela,Corrente
TXN001105,CLI0162,Pagamento de Empréstimo,14513.52,2023-04-05 17:50:31,Balcão,Recusada,Luanda,Empresarial
TXN000748,CLI0081,Recebimento de Salário,200933.15,2023-02-12 11:09:12,Internet Banking,Aprovada,Uíge,Empresarial
TXN003897,cli0188,Pagamento de Serviço,40185.1,2024-04-28 16:59:56,ATM,Pendente,Benguela,Poupança
TXN002545,CLI0084,Levantamento,137598.32,2023-01-01 10:28:58,Balcão,Aprovada,Kuito,Poupança
TXN001189,CLI0098,Depósito,220510.67,2023-06-09 07:52:38,Agente Bancário,Aprovada,Sumbe,Corrente
TXN000703,CLI0010,Pagamento de Renda,89258.14,14/02/2023 15:49,Agente Bancário,Aprovada,Cabinda,Poupança
TXN004399,CLI0195,Recarga de Telemóvel,104140.57,2024-08-17 07:57:27,Agente Bancário,Pendente,Cabinda,Corrente
TXN004418,CLI0189,Levantamento,30919.48,2023-09-30 16:08:58,Balcão,Aprovada,Sumbe,Jovem
TXN000084,CLI0037,Pagamento de Renda,241962.65,2023-11-17 12:51:57,Balcão,Recusada,Huambo,Jovem
TXN000482,CLI0174,Depósito,169961.49,2024-04-14 14:15:40,ATM,Aprovada,Cabinda,Poupança
TXN000301,CLI0006,Transferência,235139.12,2023-07-15 11:02:24,ATM,Pendente,Uíge,Corrente
TXN001796,CLI0045,Pagamento de Empréstimo,132255.29,2024-06-16 06:00:28,App Mobile,Aprovada,Lubango,Empresarial
TXN003842,CLI0107,Levantamento,55746.4,2023-10-02 14:33:59,Agente Bancário,Aprovada,Kuito,Empresarial
TXN002886,CLI0117,Compra com Cartão,115245.43,2024-10-01 07:48:34,App Mobile,Aprovada,Sumbe,Jovem
TXN000166,CLI0200,Compra com Cartão,89679.51,2024-02-16 05:19:59,Balcão,Aprovada,Malanje,Empresarial
TXN000255,CLI0033,Pagamento de Serviço,17917.32,2024-04-26 04:36:40,Balcão,Aprovada,Cabinda,Corrente
TXN001468,CLI0069,Pagamento de Electricidade,57764.84,2024-10-20 11:35:12,ATM,Aprovada,Uíge,Empresarial
TXN003147,CLI0070,Depósito,219443.08,2024-06-20 20:05:28,Balcão,Aprovada,Huambo,Corrente
TXN001532,CLI0170,Transferência,227641.25,2024-12-05 09:55:21,Balcão,Aprovada,Uíge,Corrente
TXN000248,CLI0040,Depósito,9952.64,2023-09-15 15:37:22,Internet Banking,Pendente,Kuito,Poupança
TXN004375,CLI0008,Pagamento de Electricidade,66487.44,2024-02-15 21:46:36,Internet Banking,Aprovada,Saurimo,Poupança
TXN001544,CLI0008,Compra com Cartão,205383.9,2024-02-25 08:55:39,ATM,Pendente,Saurimo,Poupança
TXN003102,CLI0111,Pagamento de Electricidade,14081.59,2024-04-13 17:15:37,App Mobile,Aprovada,Huambo,Empresarial
TXN004712,CLI0159,Recebimento de Salário,239961.25,2024-04-12 23:40:48,App Mobile,Aprovada,Uíge,Empresarial
TXN004185,cli0165,DEPÓSITO,93633.49,2024-05-12 00:35:37,App Mobile,Pendente,Cabinda,Corrente
TXN004155,CLI0088,Transferência,31300.75,2023-04-13 07:20:24,Internet Banking,Aprovada,Cabinda,Poupança
TXN000575,CLI0127,Recarga de Telemóvel,67687.24,2023-03-31 09:16:20,Agente Bancário,Aprovada,Malanje,Corrente
TXN002535,CLI0126,RECEBIMENTO DE SALÁRIO,236370.02,2024-03-26 13:58:30,App Mobile,Aprovada,Sumbe,Jovem
TXN003117,CLI0155,Depósito,193434.17,2024-05-30 00:49:50,,Aprovada,Malanje,Corrente
TXN002810,CLI0173,Pagamento de Electricidade,125488.14,2023-09-27 08:14:27,Internet Banking,Aprovada,Benguela,Jovem
TXN004881,CLI0042,Levantamento,98472.76,2024-08-08 06:58:35,Internet Banking,Pendente,Lubango,Corrente
TXN000957,CLI0047,Compra com Cartão,52180.52,2023-11-13 06:26:14,App Mobile,Aprovada,Kuito,Corrente
TXN001126,CLI0008,Recebimento de Salário,194061.33,2023-12-28 03:06:00,Balcão,Aprovada,Saurimo,Poupança
TXN001664,CLI0101,Depósito,209005.72,2023-04-02 20:40:02,App Mobile,Aprovada,Lubango,Jovem
TXN002076,CLI0043,Recarga de Telemóvel,206497.69,2024-12-18 07:57:15,Agente Bancário,Aprovada,Cabinda,Poupança
TXN003143,CLI0121,Depósito,64106.55,2024-11-30 22:29:50,ATM,Pendente,Lubango,Empresarial
TXN003427,CLI0064,Recebimento de Salário,142520.14,2023-01-22 03:30:58,Internet Banking,Aprovada,Uíge,Corrente
TXN003022,CLI0089,Levantamento,95149.18,2023-04-18 03:38:17,Balcão,Aprovada,Uíge,Empresarial
TXN000006,CLI0028,Pagamento de Serviço,131228.65,2023-11-08 00:55:32,Internet Banking,Recusada,Kuito,Poupança
TXN004996,CLI0162,Transferência,108975.64,2023-11-30 17:00:27,Balcão,Aprovada,Luanda,Empresarial
TXN002004,CLI0042,Pagamento de Serviço,23072.32,2023-08-22 02:00:24,ATM,Aprovada,Lubango,Corrente
TXN003547,CLI0120,Depósito,157940.63,2024-03-20 11:15:39,ATM,Aprovada,Benguela,Poupança
TXN000947,cli0004,Transferência,126989.12,2024-03-22 08:51:10,App Mobile,Aprovada,Saurimo,Empresarial
TXN001579,CLI0184,Transferência,101554.33,2023-10-02 18:10:19,ATM,Pendente,Sumbe,Corrente
TXN001780,CLI0028,Depósito,4223.63,2024-02-29 21:22:34,ATM,Aprovada,Kuito,Poupança
TXN000237,CLI0144,Pagamento de Serviço,127975.11,2023-07-04 13:06:02,Agente Bancário,Aprovada,Sumbe,Jovem
TXN001867,CLI0031,Recarga de Telemóvel,81053.11,2024-06-29 14:12:20,ATM,Aprovada,Uíge,Poupança
TXN002385,CLI0147,Pagamento de Serviço,219082.41,2023-01-21 04:38:36,App Mobile,Aprovada,Malanje,Empresarial
TXN003064,CLI0028,Levantamento,5852.33,2024-06-03 07:18:26,Agente Bancário,Aprovada,Kuito,Poupança
TXN004292,CLI0106,Recarga de Telemóvel,218209.26,2023-08-30 02:23:55,Internet Banking,Aprovada,Saurimo,Empresarial
TXN000789,CLI0162,Levantamento,8923.12,2024-11-21 20:32:38,Internet Banking,Aprovada,Luanda,Empresarial
TXN002659,CLI0024,Depósito,110153.35,2024-08-09 11:01:26,App Mobile,Pendente,Sumbe,Corrente
TXN004193,CLI0070,Pagamento de Empréstimo,62886.23,2023-11-05 07:07:35,ATM,Aprovada,Huambo,Corrente
TXN001512,CLI0163,Depósito,93051.78,2024-04-27 07:57:10,Internet Banking,Pendente,Malanje,Empresarial
TXN003215,CLI0084,Transferência,103582.88,13/10/2024 17:04,ATM,Aprovada,Kuito,Poupança
TXN003818,CLI0064,Recarga de Telemóvel,242512.07,2023-06-19 05:06:27,Balcão,Aprovada,Uíge,Corrente
TXN001826,CLI0122,Pagamento de Empréstimo,127419.64,2024-10-24 13:56:57,ATM,Pendente,Lubango,Empresarial
TXN001813,CLI0147,Levantamento,163228.24,2023-09-28 08:20:23,Internet Banking,Aprovada,Malanje,Empresarial
TXN001094,CLI0144,Transferência,30050.9,2023-11-19 11:37:32,ATM,Aprovada,Sumbe,Jovem
TXN001609,CLI0035,Depósito,114651.06,29/08/2023 19:19,ATM,Aprovada,Benguela,Corrente
TXN001043,CLI0059,Pagamento de Empréstimo,180624.2,2024-12-11 01:23:18,App Mobile,Aprovada,Lubango,Jovem
TXN004561,CLI0165,Transferência,206692.06,2024-11-18 13:41:20,App Mobile,Aprovada,Cabinda,Corrente
TXN002577,CLI0126,Recarga de Telemóvel,42045.48,2024-09-05 01:21:24,Agente Bancário,Aprovada,Sumbe,Jovem
TXN002071,CLI0200,Levantamento,245126.14,2024-05-10 16:22:41,Balcão,Aprovada,Malanje,Empresarial
TXN000534,CLI0012,Levantamento,78829.62,2023-08-20 04:33:06,Internet Banking,Pendente,Cabinda,Corrente
TXN004215,CLI0002,Pagamento de Electricidade,59098.18,2023-01-28 16:37:57,ATM,Recusada,Saurimo,Jovem
TXN001295,CLI0097,Pagamento de Serviço,100227.32,2023-02-19 20:08:22,Agente Bancário,Pendente,Uíge,Empresarial
TXN000411,CLI0029,Transferência,165289.22,2023-12-29 16:40:58,App Mobile,Aprovada,Benguela,Corrente
TXN000680,CLI0191,Recebimento de Salário,204639.69,02/11/2024 18:49,Balcão,Aprovada,Benguela,Corrente
TXN002240,CLI0083,Pagamento de Empréstimo,68446.1,2024-09-20 03:40:13,Balcão,Aprovada,Cabinda,Empresarial
TXN003109,CLI0132,Recebimento de Salário,137449.92,2024-09-24 01:30:07,ATM,Recusada,Cabinda,Empresarial
TXN002060,CLI0035,Compra com Cartão,1574.87,2024-11-04 18:05:57,Internet Banking,Pendente,Benguela,Corrente
TXN003629,CLI0113,Recebimento de Salário,103630.87,2024-07-01 19:24:32,Balcão,Aprovada,Saurimo,Empresarial
TXN003552,CLI0138,Levantamento,200655.79,2024-08-08 06:48:22,Agente Bancário,Recusada,Malanje,Empresarial
TXN000003,cli0053,Compra com Cartão,64252.12,2024-08-16 12:59:29,ATM,Aprovada,Cabinda,Poupança
TXN004720,CLI0141,Pagamento de Renda,137064.24,2024-10-15 18:27:50,ATM,Recusada,Malanje,Jovem
TXN002585,CLI0148,Pagamento de Empréstimo,145867.01,2023-12-29 02:49:24,Balcão,Aprovada,Kuito,Jovem
TXN004290,CLI0170,Pagamento de Empréstimo,1616.66,2024-07-15 12:04:55,Internet Banking,Aprovada,Uíge,Corrente
TXN000999,CLI0048,Pagamento de Empréstimo,90869.85,2023-12-24 22:00:12,Internet Banking,Aprovada,Malanje,Corrente
TXN001776,CLI0094,Depósito,239572.0,2023-06-10 00:44:02,Balcão,Aprovada,Luanda,Empresarial
TXN000792,CLI0155,Pagamento de Serviço,140459.2,2023-03-21 22:34:17,Agente Bancário,Aprovada,Malanje,Corrente
TXN000565,CLI0011,RECARGA DE TELEMÓVEL,76578.69,2023-10-16 12:39:12,ATM,Aprovada,Huambo,Poupança
TXN002429,CLI0121,Pagamento de Electricidade,8127.51,2024-05-01 14:30:44,Internet Banking,Aprovada,Lubango,Empresarial
TXN002295,CLI0192,Transferência,161462.36,2024-01-09 11:42:33,ATM,Recusada,Luanda,Empresarial
TXN000600,CLI0018,Pagamento de Empréstimo,173848.0,2024-01-05 12:09:28,ATM,Pendente,Kuito,Empresarial
TXN004662,CLI0084,Pagamento de Electricidade,229311.46,2024-06-13 21:03:20,Balcão,Aprovada,Kuito,Poupança
TXN004406,CLI0106,Pagamento de Serviço,158409.26,2024-10-09 22:51:30,Agente Bancário,Aprovada,Saurimo,Empresarial
TXN001203,CLI0193,Depósito,159794.19,2024-08-25 00:23:25,ATM,Aprovada,Luanda,Empresarial
TXN001546,CLI0193,Depósito,98803.31,2024-06-28 00:53:27,Internet Banking,Aprovada,Luanda,Empresarial
TXN002081,CLI0143,Pagamento de Electricidade,24788.05,2023-04-24 07:56:25,Balcão,Pendente,Uíge,Poupança
TXN004854,CLI0181,Pagamento de Electricidade,237834.23,2023-10-10 14:32:27,Internet Banking,Aprovada,Lubango,Empresarial
TXN000150,CLI0010,Recarga de Telemóvel,62441.66,2023-09-07 22:49:27,Internet Banking,Aprovada,Cabinda,Poupança
TXN003160,CLI0001,Transferência,11502.93,2023-11-19 14:01:50,ATM,Aprovada,Malanje,Poupança
TXN003134,CLI0046,Compra com Cartão,16521.88,2023-09-02 12:15:43,Balcão,Aprovada,Malanje,Poupança
TXN004862,CLI0178,Pagamento de Empréstimo,155241.38,2024-04-28 13:29:00,Balcão,Recusada,Saurimo,Poupança
TXN002167,CLI0050,Pagamento de Renda,247382.87,2023-11-03 22:34:05,Internet Banking,Aprovada,Malanje,Corrente
TXN002501,CLI0095,Compra com Cartão,52552.17,2023-11-08 04:32:51,Internet Banking,Aprovada,Lubango,Corrente
TXN001251,CLI0148,Recarga de Telemóvel,74737.74,2024-05-26 00:08:22,App Mobile,Recusada,Kuito,Jovem
TXN004964,CLI0022,Transferência,199606.43,2023-09-03 11:56:03,Internet Banking,Aprovada,Huambo,Corrente
TXN000247,CLI0199,Pagamento de Serviço,134669.68,2023-06-09 16:16:51,Internet Banking,Aprovada,Kuito,Poupança
TXN004287,CLI0160,Pagamento de Empréstimo,40324.93,2023-11-05 22:48:27,Internet Banking,Aprovada,Sumbe,Empresarial
TXN003005,CLI0176,Pagamento de Renda,197196.46,2023-07-21 08:42:54,ATM,Aprovada,Benguela,Poupança
TXN002094,CLI0046,Levantamento,147789.9,2023-07-06 23:40:48,App Mobile,Pendente,Malanje,Poupança
TXN003225,CLI0091,Pagamento de Renda,127281.91,2023-04-17 22:16:54,Internet Banking,Aprovada,Lubango,Corrente
TXN002644,CLI0160,Compra com Cartão,128466.27,2023-01-20 23:28:02,Internet Banking,Aprovada,Sumbe,Empresarial
TXN002439,CLI0186,Depósito,202950.49,2023-10-10 11:34:30,Internet Banking,Aprovada,Saurimo,Poupança
TXN001467,CLI0011,Compra com Cartão,48993.3,2024-05-08 11:37:36,App Mobile,Pendente,Huambo,Poupança
TXN000092,CLI0020,DEPÓSITO,210714.91,2023-04-17 19:01:40,Balcão,Aprovada,Huambo,Jovem
TXN003325,CLI0027,Pagamento de Renda,-239392.51,2024-07-29 18:37:56,Internet Banking,Aprovada,Sumbe,Corrente
TXN003432,CLI0142,Pagamento de Renda,-125453.16,2024-06-05 09:07:31,Balcão,,Kuito,Jovem
TXN001852,CLI0051,RECARGA DE TELEMÓVEL,66921.99,2024-07-02 10:37:02,Internet Banking,Pendente,Cabinda,Poupança
TXN004423,CLI0076,Transferência,26173.36,2023-09-14 17:14:01,Internet Banking,Aprovada,Sumbe,Empresarial
TXN001395,CLI0024,Compra com Cartão,163611.8,2023-08-04 07:05:15,,Aprovada,Sumbe,Corrente
TXN002286,CLI0196,Depósito,7711.34,2023-12-29 06:36:24,Balcão,Aprovada,Saurimo,Corrente
TXN004257,CLI0009,Pagamento de Electricidade,97649.34,2024-10-16 11:50:38,Internet Banking,Aprovada,Lubango,Corrente
TXN002838,CLI0119,Pagamento de Serviço,36919.39,2023-04-02 05:53:34,ATM,,Lubango,Empresarial
TXN003876,CLI0144,Recebimento de Salário,60826.64,2023-04-03 17:24:20,ATM,Recusada,Sumbe,Jovem
TXN001863,CLI0129,Pagamento de Renda,211036.74,2024-07-30 05:51:01,Internet Banking,Aprovada,Saurimo,Jovem
TXN000846,CLI0157,Recarga de Telemóvel,14633.73,2024-04-25 12:22:37,App Mobile,Aprovada,Malanje,Jovem
TXN002406,CLI0087,Compra com Cartão,236796.92,2024-08-28 17:52:29,Agente Bancário,Aprovada,Uíge,Poupança
TXN000134,CLI0052,Transferência,233215.03,2024-11-10 04:25:58,App Mobile,Aprovada,Uíge,Corrente
TXN001829,CLI0036,Levantamento,75228.42,2023-03-23 14:35:58,Agente Bancário,Pendente,Lubango,Poupança
TXN001883,CLI0069,Pagamento de Electricidade,204182.42,2024-10-01 04:18:16,,Aprovada,Uíge,Empresarial
TXN002106,cli0128,LEVANTAMENTO,38479.37,2024-10-18 22:54:45,Balcão,Aprovada,Luanda,Poupança
TXN000777,CLI0148,Recebimento de Salário,244350.23,2023-10-31 05:48:05,ATM,Pendente,Kuito,Jovem
TXN003759,CLI0058,Pagamento de Electricidade,172139.22,2023-12-18 18:41:04,Internet Banking,Aprovada,Sumbe,Empresarial
TXN004599,CLI0089,Recarga de Telemóvel,92265.17,2024-08-20 00:34:09,Internet Banking,Aprovada,Uíge,Empresarial
TXN000440,CLI0181,Recebimento de Salário,116341.8,2024-05-01 20:36:11,ATM,Aprovada,Lubango,Empresarial
TXN002961,CLI0191,Pagamento de Empréstimo,73889.24,2023-09-30 15:27:50,Agente Bancário,Aprovada,Benguela,Corrente
TXN004663,CLI0153,Pagamento de Electricidade,48629.18,2024-08-17 05:25:39,Balcão,Recusada,Huambo,Poupança
TXN003166,CLI0129,Transferência,85333.55,2023-01-23 07:16:55,Agente Bancário,Aprovada,Saurimo,Jovem
TXN003655,CLI0044,Compra com Cartão,157910.71,2023-02-09 03:04:27,Internet Banking,Aprovada,Benguela,Corrente
TXN003426,CLI0038,Pagamento de Renda,234892.58,2024-10-23 17:18:08,ATM,Aprovada,Uíge,Jovem
TXN004061,CLI0070,Depósito,185699.92,2023-01-21 22:40:50,ATM,Recusada,Huambo,Corrente
TXN001272,CLI0024,Pagamento de Empréstimo,23830.78,2023-04-03 06:12:10,ATM,Recusada,Sumbe,Corrente
TXN000851,CLI0014,Recebimento de Salário,107714.8,2023-04-08 06:35:39,Internet Banking,Pendente,Sumbe,Jovem
TXN003819,CLI0031,Recebimento de Salário,31521.63,2023-11-18 14:31:56,Agente Bancário,Aprovada,Uíge,Poupança
TXN002254,CLI0152,Transferência,60844.55,2023-05-16 12:54:24,Balcão,Pendente,Cabinda,Jovem
TXN001644,CLI0188,Pagamento de Renda,215537.14,2024-08-23 00:10:31,Agente Bancário,Recusada,Benguela,Poupança
TXN004549,CLI0004,Pagamento de Electricidade,143674.52,2023-03-28 10:19:52,Balcão,Aprovada,Saurimo,Empresarial
TXN003164,CLI0126,Transferência,133548.41,2024-10-17 12:11:44,ATM,Pendente,Sumbe,Jovem
TXN002610,CLI0055,Recebimento de Salário,240658.97,2023-09-12 23:49:47,Balcão,Pendente,Uíge,Poupança
TXN002065,CLI0089,Pagamento de Empréstimo,189536.15,2023-05-17 07:33:49,ATM,Aprovada,Uíge,Empresarial
TXN002413,CLI0121,Depósito,175545.16,2023-03-03 00:51:14,Balcão,Aprovada,Lubango,Empresarial
TXN001861,CLI0106,Pagamento de Renda,194137.33,2023-08-07 10:07:15,Agente Bancário,Pendente,Saurimo,Empresarial
TXN000103,CLI0093,Levantamento,111461.6,2023-08-28 10:31:18,Balcão,Aprovada,Saurimo,Corrente
TXN001721,CLI0165,Levantamento,178789.45,2024-01-10 22:34:30,Balcão,Recusada,Cabinda,Corrente
TXN002804,CLI0169,Pagamento de Electricidade,245319.61,2023-09-24 03:01:51,Agente Bancário,Aprovada,Cabinda,Poupança
TXN001899,CLI0199,Recarga de Telemóvel,92820.38,2024-10-27 21:21:05,Balcão,Pendente,Kuito,Poupança
TXN001477,CLI0030,Depósito,-222296.43,2023-05-17 11:49:43,ATM,Aprovada,Sumbe,Poupança
TXN003448,CLI0191,Levantamento,182522.63,2024-02-11 23:39:02,Internet Banking,Aprovada,Benguela,Corrente
TXN002641,CLI0144,Pagamento de Serviço,172574.86,2023-05-05 15:04:23,Agente Bancário,Aprovada,Sumbe,Jovem
TXN001489,CLI0098,Depósito,213767.75,2024-03-05 18:11:07,App Mobile,Aprovada,Sumbe,Corrente
TXN004267,CLI0011,Levantamento,165625.45,2023-11-12 00:42:04,Internet Banking,Aprovada,Huambo,Poupança
